actor_id,actor_name,genres
nm0000476,Sally Kirkland,"['Comedy', 'Drama']"
nm2913547,Samba Schutte,"['Comedy', 'Drama']"
nm3152363,Richard Ouyang,"['Comedy', 'Drama']"
nm4333289,Hannah Kat Jones,"['Comedy', 'Drama']"
nm7603745,Sasha Lane,"['Adventure', 'Drama', 'Romance']"
nm0479471,Shia LaBeouf,"['Adventure', 'Drama', 'Romance']"
nm2142336,Riley Keough,"['Adventure', 'Drama', 'Romance']"
nm6132638,McCaul Lombardi,"['Adventure', 'Drama', 'Romance']"
nm1020089,Sally Hawkins,"['Biography', 'Drama', 'Romance']"
nm0000160,Ethan Hawke,"['Biography', 'Drama', 'Romance']"
nm0072124,Zachary Bennett,"['Biography', 'Drama', 'Romance']"
nm0741388,Gabrielle Rose,"['Biography', 'Drama', 'Romance']"
nm0249291,Joel Edgerton,"['Action', 'Comedy', 'Crime']"
nm0000234,Charlize Theron,"['Action', 'Comedy', 'Crime']"
nm0654648,David Oyelowo,"['Action', 'Comedy', 'Crime']"
nm0628601,Thandiwe Newton,"['Action', 'Comedy', 'Crime']"
nm0229930,Peter Dobson,"['Action', 'Crime', 'Drama']"
nm1155450,Kevin Interdonato,"['Action', 'Crime', 'Drama']"
nm0160004,Claudia Christian,"['Action', 'Crime', 'Drama']"
nm0541909,Louis Mandylor,"['Action', 'Crime', 'Drama']"
nm2140860,Maika Monroe,"['Drama', 'Sci-Fi']"
nm0641610,Matt O'Leary,"['Drama', 'Sci-Fi']"
nm0433598,Arnar Jónsson,"['Drama', 'Sci-Fi']"
nm0375079,Gunnar Helgason,"['Drama', 'Sci-Fi']"
nm0001749,Maggie Smith,"['Biography', 'Comedy', 'Drama']"
nm0421105,Alex Jennings,"['Biography', 'Comedy', 'Drama']"
nm0000980,Jim Broadbent,"['Biography', 'Comedy', 'Drama']"
nm5297113,Clare Hammond,"['Biography', 'Comedy', 'Drama']"
nm0004729,Michael Beach,"['Crime', 'Drama']"
nm0005508,Janine Turner,"['Crime', 'Drama']"
nm0001002,Dean Cain,"['Crime', 'Drama']"
nm0780678,Nick Searcy,"['Crime', 'Drama']"
nm0000929,Corbin Bernsen,['Family']
nm0424453,Adam Johnson,['Family']
nm1278492,Britani Bateman Underwood,['Family']
nm2163489,Madison Bontempo,['Family']
nm1195855,Lee Pace,"['Action', 'Adventure', 'Sci-Fi']"
nm2966102,Bérénice Marlohe,"['Action', 'Adventure', 'Sci-Fi']"
nm0002076,Jason Flemyng,"['Action', 'Adventure', 'Sci-Fi']"
nm3242657,Sibulele Gcilitshana,"['Action', 'Adventure', 'Sci-Fi']"
nm8971326,Nathaniel Ansbach,['Drama']
nm8905347,Gabrielle Kalomiris,['Drama']
nm0000461,Michael Ironside,['Drama']
nm0001997,Patricia Charbonneau,['Drama']
nm1280538,Matt Mullins,['Action']
nm0933310,Don Wilson,['Action']
nm0001686,Cynthia Rothrock,['Action']
nm6494243,Chiranan Manochaem,['Action']
nm0706485,Raghava Lawrence,"['Comedy', 'Horror']"
nm3966456,Taapsee Pannu,"['Comedy', 'Horror']"
nm0764821,Kovai Sarala,"['Comedy', 'Horror']"
nm3383930,Nithya Menen,"['Comedy', 'Horror']"
nm0001705,Rob Schneider,['Family']
nm0798944,Mark Silverman,['Family']
nm4272012,Ashley Bornancin,['Family']
nm6134568,Jumpy,['Family']
nm0261724,Joe Estevez,"['Horror', 'Western']"
nm2852116,Walt Sloan,"['Horror', 'Western']"
nm4446519,Helen Darras,"['Horror', 'Western']"
nm2951682,Colleen Elizabeth Miller,"['Horror', 'Western']"
nm4574737,Shannon Brown,['Drama']
nm6384132,Amy E. Powell,['Drama']
nm2596455,Brian Rooney,['Drama']
nm6490324,Stephanie Galvin,['Drama']
nm3746649,John Palladino,"['Biography', 'Drama', 'History']"
nm0000381,Anthony Edwards,"['Biography', 'Drama', 'History']"
nm0300712,Jim Gaffigan,"['Biography', 'Drama', 'History']"
nm0765597,Peter Sarsgaard,"['Biography', 'Drama', 'History']"
nm0000237,John Travolta,"['Action', 'Thriller']"
nm0098378,Kate Bosworth,"['Action', 'Thriller']"
nm0001701,Devon Sawa,"['Action', 'Thriller']"
nm0004743,Gil Bellows,"['Action', 'Thriller']"
nm0629006,Dustin Nguyen,"['Action', 'Crime', 'Thriller']"
nm0095465,Sahajak Boonthanakit,"['Action', 'Crime', 'Thriller']"
nm0012078,Scott Adkins,"['Action', 'Crime', 'Thriller']"
nm0199939,Gary Daniels,"['Action', 'Crime', 'Thriller']"
nm2106801,Louisa Krause,"['Comedy', 'Horror', 'Mystery']"
nm2016345,Whitney Able,"['Comedy', 'Horror', 'Mystery']"
nm0750658,Deborah Rush,"['Comedy', 'Horror', 'Mystery']"
nm0006669,William Sadler,"['Comedy', 'Horror', 'Mystery']"
nm0000616,Eric Roberts,['Action']
nm0551650,Ethan Marten,['Action']
nm2908667,Amanda Dunn,['Action']
nm3250631,Adam Nguyen,['Action']
nm2449252,Amberlee Colson,"['Comedy', 'Drama']"
nm1468061,Eric Edelstein,"['Comedy', 'Drama']"
nm0327020,Ian Gomez,"['Comedy', 'Drama']"
nm0001305,Lukas Haas,"['Comedy', 'Drama']"
nm1828818,Christian Keyes,"['Drama', 'Mystery', 'Romance']"
nm0694066,Clifton Powell,"['Drama', 'Mystery', 'Romance']"
nm0678656,Valarie Pettiford,"['Drama', 'Mystery', 'Romance']"
nm0796676,Drew Sidora,"['Drama', 'Mystery', 'Romance']"
nm0564215,James McAvoy,"['Drama', 'Romance']"
nm1567113,Jessica Chastain,"['Drama', 'Romance']"
nm0205626,Viola Davis,"['Drama', 'Romance']"
nm0352778,Bill Hader,"['Drama', 'Romance']"
nm0709359,Ashutosh Rana,"['Drama', 'Thriller']"
nm2445480,Chitrashi Rawat,"['Drama', 'Thriller']"
nm1302330,Murali Sharma,"['Drama', 'Thriller']"
nm6494736,Simran Sehmi,"['Drama', 'Thriller']"
nm0378200,Darrin Dewitt Henson,['Drama']
nm1828818,Christian Keyes,['Drama']
nm0694066,Clifton Powell,['Drama']
nm0678656,Valarie Pettiford,['Drama']
nm0794896,Miriam Shor,['Comedy']
nm0350079,Luis Guzmán,['Comedy']
nm4555401,Edgar Garcia,['Comedy']
nm0206257,Rosario Dawson,['Comedy']
nm1089991,Tom Hiddleston,"['Action', 'Adventure', 'Fantasy']"
nm0000168,Samuel L. Jackson,"['Action', 'Adventure', 'Fantasy']"
nm0488953,Brie Larson,"['Action', 'Adventure', 'Fantasy']"
nm0000604,John C. Reilly,"['Action', 'Adventure', 'Fantasy']"
nm0001416,Catherine Keener,"['Drama', 'Mystery']"
nm0947338,Anton Yelchin,"['Drama', 'Mystery']"
nm3239803,Kaitlyn Dever,"['Drama', 'Mystery']"
nm2142336,Riley Keough,"['Drama', 'Mystery']"
nm3621345,Helen Rogers,"['Crime', 'Drama', 'Thriller']"
nm4078666,Alexandra Turshen,"['Crime', 'Drama', 'Thriller']"
nm4259098,Lauren Molina,"['Crime', 'Drama', 'Thriller']"
nm0275244,Larry Fessenden,"['Crime', 'Drama', 'Thriller']"
nm1852669,Jeremiah Benjamin,['Horror']
nm2336481,Mike Capozzi,['Horror']
nm4352745,Nick Fink,['Horror']
nm0320816,Patrick Giraudi,['Horror']
nm7111120,Olivia Rodrigo,"['Comedy', 'Family', 'Musical']"
nm0000515,Virginia Madsen,"['Comedy', 'Family', 'Musical']"
nm4757927,Eloise Webb,"['Comedy', 'Family', 'Musical']"
nm2965079,Caitlin Carmichael,"['Comedy', 'Family', 'Musical']"
nm4977564,Storm Reid,['Drama']
nm0495095,Sharon Leal,['Drama']
nm0005478,Larenz Tate,['Drama']
nm0377106,Barry Shabaka Henley,['Drama']
nm0000115,Nicolas Cage,"['Crime', 'Thriller']"
nm0000704,Elijah Wood,"['Crime', 'Thriller']"
nm3650037,Sky Ferreira,"['Crime', 'Thriller']"
nm7180653,Eric Heister,"['Crime', 'Thriller']"
nm0000115,Nicolas Cage,"['Horror', 'Mystery']"
nm0915637,Sarah Wayne Callies,"['Horror', 'Mystery']"
nm0274704,Veronica Ferres,"['Horror', 'Mystery']"
nm0072713,Lyriq Bent,"['Horror', 'Mystery']"
nm3248692,Kandace C. Cummings,['Drama']
nm3277017,Cristian De Jesus,['Drama']
nm2395203,Roger Dillingham Jr.,['Drama']
nm4079625,Mirlyne Dorvilus,['Drama']
nm1097515,Jimmy Jean-Louis,['Drama']
nm0301959,Johnny Galecki,"['Comedy', 'Drama', 'Fantasy']"
nm0295484,Anna Friel,"['Comedy', 'Drama', 'Fantasy']"
nm0973177,Kyle Gallner,"['Comedy', 'Drama', 'Fantasy']"
nm0001378,Anjelica Huston,"['Comedy', 'Drama', 'Fantasy']"
nm1384214,Jeannie West,['Action']
nm0943944,Joel D. Wynkoop,['Action']
nm1747983,Kevin Rego,['Action']
nm3825276,Jules Sceiro,['Action']
nm2063982,Antonia Campbell-Hughes,"['Drama', 'Horror', 'Thriller']"
nm1603141,Ryan Kelly,"['Drama', 'Horror', 'Thriller']"
nm1952567,David Leon,"['Drama', 'Horror', 'Thriller']"
nm2181128,Joel Fry,"['Drama', 'Horror', 'Thriller']"
nm0796676,Drew Sidora,['Romance']
nm3797343,Steven Sutton,['Romance']
nm7182562,Queen D'Viel,['Romance']
nm0285901,Thomas Mikal Ford,['Romance']
nm3828984,Ranveer Singh,"['Action', 'Drama', 'History']"
nm2138653,Deepika Padukone,"['Action', 'Drama', 'History']"
nm1231899,Priyanka Chopra Jonas,"['Action', 'Drama', 'History']"
nm0044343,Tanvi Azmi,"['Action', 'Drama', 'History']"
nm0441085,George Katt,"['Drama', 'Romance']"
nm3719933,Jen L. Burry,"['Drama', 'Romance']"
nm0624510,Taylor Negron,"['Drama', 'Romance']"
nm0001165,Charles S. Dutton,"['Crime', 'Drama', 'Sport']"
nm0000407,Vivica A. Fox,"['Crime', 'Drama', 'Sport']"
nm0356003,Pooch Hall,"['Crime', 'Drama', 'Sport']"
nm1755886,David Banner,"['Crime', 'Drama', 'Sport']"
nm0000707,Sean Young,"['Comedy', 'Thriller']"
nm0000799,Edward Asner,"['Comedy', 'Thriller']"
nm3622222,Alex Rose Wiesel,"['Comedy', 'Thriller']"
nm0070794,Marina Benedict,"['Comedy', 'Thriller']"
nm0621738,Jason Nash,['Comedy']
nm0005311,Busy Philipps,['Comedy']
nm1988111,Casey Wilson,['Comedy']
nm0462712,David Koechner,['Comedy']
nm0001604,Nia Peeples,"['Comedy', 'Drama']"
nm0400816,Miko Hughes,"['Comedy', 'Drama']"
nm0452748,Rya Kihlstedt,"['Comedy', 'Drama']"
nm0480465,Jordan Ladd,"['Comedy', 'Drama']"
nm0996669,Common,"['Documentary', 'Music']"
nm5758702,V. Ravichandran,"['Crime', 'Drama', 'Thriller']"
nm1398736,Navya Nair,"['Crime', 'Drama', 'Thriller']"
nm0694893,Prabhu,"['Crime', 'Drama', 'Thriller']"
nm5242011,Asha Sharath,"['Crime', 'Drama', 'Thriller']"
nm2403277,Alden Ehrenreich,"['Drama', 'War']"
nm7770725,Daniel Jose Molina,"['Drama', 'War']"
nm6682520,Mikey Collins,"['Drama', 'War']"
nm4446467,Tye Sheridan,"['Drama', 'War']"
nm6374804,Peter Mark Kendall,"['Drama', 'Romance']"
nm3304510,Gia Crovatin,"['Drama', 'Romance']"
nm0469823,Fran Kranz,"['Drama', 'Romance']"
nm3520615,Erin Darke,"['Drama', 'Romance']"
nm2233462,Elissa Dowling,"['Comedy', 'Horror']"
nm0052410,Reggie Bannister,"['Comedy', 'Horror']"
nm4146344,Wade Everett,"['Comedy', 'Horror']"
nm4593512,Julia Cavanaugh,"['Comedy', 'Horror']"
nm1872698,Dianna Agron,"['Drama', 'Romance']"
nm0209289,Paz de la Huerta,"['Drama', 'Romance']"
nm3024712,Chris Zylka,"['Drama', 'Romance']"
nm2106801,Louisa Krause,"['Drama', 'Romance']"
nm0000545,Helen Mirren,"['Adventure', 'Comedy', 'Drama']"
nm0000661,Donald Sutherland,"['Adventure', 'Comedy', 'Drama']"
nm1605114,Christian McKay,"['Adventure', 'Comedy', 'Drama']"
nm0597223,Janel Moloney,"['Adventure', 'Comedy', 'Drama']"
nm0151419,Kyle Chandler,"['Action', 'Adventure', 'Fantasy']"
nm0267812,Vera Farmiga,"['Action', 'Adventure', 'Fantasy']"
nm5611121,Millie Bobby Brown,"['Action', 'Adventure', 'Fantasy']"
nm0913822,Ken Watanabe,"['Action', 'Adventure', 'Fantasy']"
nm2353862,Dev Patel,"['Biography', 'Drama']"
nm0000173,Nicole Kidman,"['Biography', 'Drama']"
nm1913734,Rooney Mara,"['Biography', 'Drama']"
nm8061218,Sunny Pawar,"['Biography', 'Drama']"
nm0001166,James Duval,"['Horror', 'Thriller']"
nm5355055,Bonnie Rotten,"['Horror', 'Thriller']"
nm1677454,Joey Capone,"['Horror', 'Thriller']"
nm3034692,Lauren Parkinson,"['Horror', 'Thriller']"
nm1065343,Adam Graff,['Horror']
nm0001643,Linnea Quigley,['Horror']
nm0828288,Brinke Stevens,['Horror']
nm0000292,Michelle Bauer,['Horror']
nm5768603,Orel De La Mota,['Horror']
nm4066879,Todd Maurer,['Horror']
nm6109430,Tadd Fulton,['Horror']
nm0607703,Glenn Morshower,['Drama']
nm4311291,Will Brittain,['Drama']
nm0932369,Katherine Willis,['Drama']
nm0091773,Holt Boggs,['Drama']
nm5272246,Brad Bentz,"['Action', 'Comedy', 'Romance']"
nm2592497,Amber Marie Bollinger,"['Action', 'Comedy', 'Romance']"
nm0124920,G. Larry Butler,"['Action', 'Comedy', 'Romance']"
nm2354997,Eric Clark,"['Action', 'Comedy', 'Romance']"
nm1717152,Jackson Rathbone,"['Drama', 'Fantasy', 'Mystery']"
nm0437646,Sung Kang,"['Drama', 'Fantasy', 'Mystery']"
nm1701227,Michelle Chen,"['Drama', 'Fantasy', 'Mystery']"
nm0193738,Henry Ian Cusick,"['Drama', 'Fantasy', 'Mystery']"
nm0629855,Julianne Nicholson,['Drama']
nm0578766,Marc Menchaca,['Drama']
nm0005273,Alessandro Nivola,['Drama']
nm0266441,Siobhan Fallon Hogan,['Drama']
nm0001002,Dean Cain,"['Action', 'Drama']"
nm0927833,Paul Wight,"['Action', 'Drama']"
nm1002664,Michael Eklund,"['Action', 'Drama']"
nm2618951,Benjamin Hollingsworth,"['Action', 'Drama']"
nm0001303,Carla Gugino,"['Drama', 'Horror', 'Thriller']"
nm0339304,Bruce Greenwood,"['Drama', 'Horror', 'Thriller']"
nm5988570,Chiara Aurelia,"['Drama', 'Horror', 'Thriller']"
nm0835393,Carel Struycken,"['Drama', 'Horror', 'Thriller']"
nm1296783,Erin Marie Hogan,"['Horror', 'Thriller']"
nm5432019,Mu-Shaka Benson,"['Horror', 'Thriller']"
nm1922788,Devanny Pinn,"['Horror', 'Thriller']"
nm6548609,Abigail Mary,"['Horror', 'Thriller']"
nm1072555,Morena Baccarin,"['Action', 'Animation', 'Fantasy']"
nm0000638,William Shatner,"['Action', 'Animation', 'Fantasy']"
nm0936403,Ray Wise,"['Action', 'Animation', 'Fantasy']"
nm0608405,Bill Moseley,"['Action', 'Animation', 'Fantasy']"
nm0607703,Glenn Morshower,"['Drama', 'Mystery', 'Thriller']"
nm0434526,Heather Kafka,"['Drama', 'Mystery', 'Thriller']"
nm0428122,Gene Jones,"['Drama', 'Mystery', 'Thriller']"
nm3188275,Beau Smith,"['Drama', 'Mystery', 'Thriller']"
nm0000335,Glenn Close,['Drama']
nm0000596,Jonathan Pryce,['Drama']
nm1796057,Max Irons,['Drama']
nm0000225,Christian Slater,['Drama']
nm0186120,Paul Cram,"['Crime', 'Thriller', 'Western']"
nm2527317,John Cromwell,"['Crime', 'Thriller', 'Western']"
nm6517029,Mitch Hansen,"['Crime', 'Thriller', 'Western']"
nm6517033,Ryan Harper,"['Crime', 'Thriller', 'Western']"
nm0581365,Ryan Merriman,['Romance']
nm0263881,Kayla Ewell,['Romance']
nm2075924,Sarah Minnich,['Romance']
nm3856319,Chris Bylsma,['Romance']
nm0205626,Viola Davis,['Documentary']
nm0000800,Armand Assante,"['Comedy', 'Crime', 'Drama']"
nm2454994,Bill Oberst Jr.,"['Comedy', 'Crime', 'Drama']"
nm4892402,Tamara Austin,"['Comedy', 'Crime', 'Drama']"
nm4109166,Lance Tafelski,"['Comedy', 'Crime', 'Drama']"
nm0339304,Bruce Greenwood,['Drama']
nm0230859,Xavier Dolan,['Drama']
nm0005251,Carrie-Anne Moss,['Drama']
nm0618960,Guy Nadon,['Drama']
nm0707899,Kavi Ramachandran Ladnier,['Thriller']
nm0814077,Michael X. Sommers,['Thriller']
nm1589782,Samrat Chakrabarti,['Thriller']
nm1482080,Giovannie Espiritu,['Thriller']
nm0000115,Nicolas Cage,"['Action', 'Crime', 'Drama']"
nm7885187,Noah Le Gros,"['Action', 'Crime', 'Drama']"
nm2764521,Karolina Wydra,"['Action', 'Crime', 'Drama']"
nm4343850,Mohamed Karim,"['Action', 'Crime', 'Drama']"
nm0705356,Daniel Radcliffe,"['Action', 'Adventure', 'Biography']"
nm0470981,Thomas Kretschmann,"['Action', 'Adventure', 'Biography']"
nm3887625,Alex Russell,"['Action', 'Adventure', 'Biography']"
nm6567671,Joel Jackson,"['Action', 'Adventure', 'Biography']"
nm0004949,Troy Garity,"['Action', 'Crime', 'Drama']"
nm0000649,Paul Sorvino,"['Action', 'Crime', 'Drama']"
nm0698998,David Proval,"['Action', 'Crime', 'Drama']"
nm2136389,Elizabeth Masucci,"['Action', 'Crime', 'Drama']"
nm0933096,Brian Anthony Wilson,"['Crime', 'Drama', 'Thriller']"
nm3483178,Thomas Walton,"['Crime', 'Drama', 'Thriller']"
nm0292719,Jon Freda,"['Crime', 'Drama', 'Thriller']"
nm3650881,Christopher J. Domig,"['Crime', 'Drama', 'Thriller']"
nm0000553,Liam Neeson,"['Action', 'Adventure', 'Thriller']"
nm0859197,Marcus Thomas,"['Action', 'Adventure', 'Thriller']"
nm0000401,Laurence Fishburne,"['Action', 'Adventure', 'Thriller']"
nm1690270,Amber Midthunder,"['Action', 'Adventure', 'Thriller']"
nm1294664,Ellar Coltrane,"['Crime', 'Drama', 'Thriller']"
nm2560618,Willa Fitzgerald,"['Crime', 'Drama', 'Thriller']"
nm4498664,Jacob Artist,"['Crime', 'Drama', 'Thriller']"
nm0000131,John Cusack,"['Crime', 'Drama', 'Thriller']"
nm5046725,Seanna Pereira,['Thriller']
nm0193738,Henry Ian Cusick,['Thriller']
nm1865462,Alyshia Ochse,['Thriller']
nm0139175,Antoni Corone,['Thriller']
nm0889522,Nia Vardalos,"['Comedy', 'Romance']"
nm0179173,John Corbett,"['Comedy', 'Romance']"
nm0176073,Michael Constantine,"['Comedy', 'Romance']"
nm0443577,Lainie Kazan,"['Comedy', 'Romance']"
nm1830380,Zoe Lister-Jones,"['Drama', 'Thriller']"
nm0001255,Victor Garber,"['Drama', 'Thriller']"
nm0335275,Beth Grant,"['Drama', 'Thriller']"
nm1978325,Taylor Kinney,"['Drama', 'Thriller']"
nm0000616,Eric Roberts,"['Horror', 'Thriller']"
nm7783624,Melissa Kunnap,"['Horror', 'Thriller']"
nm4567655,Brian Ashton Smith,"['Horror', 'Thriller']"
nm7775421,Madeline Tesh,"['Horror', 'Thriller']"
nm0479527,Tyler Labine,"['Comedy', 'Drama']"
nm0683467,Alison Pill,"['Comedy', 'Drama']"
nm1002664,Michael Eklund,"['Comedy', 'Drama']"
nm0944543,Mariana Ximenes,"['Comedy', 'Drama']"
nm3581307,Reef Ireland,"['Drama', 'Mystery', 'Thriller']"
nm0289098,Kerry Fox,"['Drama', 'Mystery', 'Thriller']"
nm0853079,Robert Taylor,"['Drama', 'Mystery', 'Thriller']"
nm0607609,Helen Morse,"['Drama', 'Mystery', 'Thriller']"
nm6531142,Adam Noble,['Horror']
nm1864017,Maria Olsen,['Horror']
nm5589690,Madison Iseman,['Drama']
nm5700898,Mikey Madison,['Drama']
nm5597979,Sean H. Scully,['Drama']
nm0591703,Kristin Minter,['Drama']
nm0000243,Denzel Washington,"['Action', 'Crime', 'Thriller']"
nm0050959,Pedro Pascal,"['Action', 'Crime', 'Thriller']"
nm5480894,Ashton Sanders,"['Action', 'Crime', 'Thriller']"
nm0004730,Orson Bean,"['Action', 'Crime', 'Thriller']"
nm1714788,Jared Cohn,"['Drama', 'Romance']"
nm1523899,Sara Malakul Lane,"['Drama', 'Romance']"
nm4397494,Nicole Alexandra Shipley,"['Drama', 'Romance']"
nm5838841,Travis Steele,"['Action', 'Horror']"
nm3881525,Robb Hudspeth,"['Action', 'Horror']"
nm3525818,Carly Capra,"['Action', 'Horror']"
nm6376225,Shawna Mudaly,"['Action', 'Horror']"
nm6864742,Ashley Spicer,"['Action', 'Horror']"
nm4468173,Sarah Kate Allsup,"['Action', 'Horror']"
nm0357405,Donna Hamblin,"['Action', 'Horror']"
nm1778060,Luc Bernier,"['Action', 'Horror']"
nm4549887,Michael W. Green,"['Action', 'Horror']"
nm0000398,Sally Field,"['Comedy', 'Drama', 'Romance']"
nm0339011,Max Greenfield,"['Comedy', 'Drama', 'Romance']"
nm0002033,Tyne Daly,"['Comedy', 'Drama', 'Romance']"
nm1018488,Wendi McLendon-Covey,"['Comedy', 'Drama', 'Romance']"
nm0000421,Cuba Gooding Jr.,"['Crime', 'Thriller']"
nm0000463,Famke Janssen,"['Crime', 'Thriller']"
nm0000377,Richard Dreyfuss,"['Crime', 'Thriller']"
nm3096796,Lia Marie Johnson,"['Crime', 'Thriller']"
nm2138653,Deepika Padukone,"['Comedy', 'Drama']"
nm0000821,Amitabh Bachchan,"['Comedy', 'Drama']"
nm0451234,Irrfan Khan,"['Comedy', 'Drama']"
nm0154139,Moushumi Chatterjee,"['Comedy', 'Drama']"
nm4759499,Mike Walker,"['Comedy', 'Drama']"
nm2369374,Rachel McKeon,"['Comedy', 'Drama']"
nm2683982,Michael Barra,"['Comedy', 'Drama']"
nm7560943,Ted Williams,"['Comedy', 'Drama']"
nm1353826,Rick Montgomery Jr.,"['Comedy', 'Drama']"
nm1563341,Harris Doran,"['Comedy', 'Drama']"
nm2738436,John W. Iwanonkiw,"['Comedy', 'Drama']"
nm0583579,Larry John Meyers,"['Comedy', 'Drama']"
nm0175958,Lou Consolo,"['Comedy', 'Drama']"
nm3627601,Meghann Fahy,['Drama']
nm0192505,Kaley Cuoco,['Drama']
nm0000515,Virginia Madsen,['Drama']
nm3158974,Cody Horn,['Drama']
nm6537771,Leonardo Ligan,['Comedy']
nm4131336,Rachel Alig,['Comedy']
nm4813078,McKenzie Burke,['Comedy']
nm5198832,Michelle Chaho,['Comedy']
nm5394827,Steve Dawson,['Comedy']
nm4003940,Shay Dixon,['Comedy']
nm6537770,Malcolm Hall,['Comedy']
nm5932336,Shaun Heard,['Comedy']
nm1300713,Jeff Lorch,"['Comedy', 'Crime']"
nm0100792,Andrea Bowen,"['Comedy', 'Crime']"
nm3937013,Kacy Owens,"['Comedy', 'Crime']"
nm1237235,Ronnie Gene Blevins,"['Comedy', 'Crime']"
nm4768165,Leonardo Black,['Drama']
nm6539696,Tone Capone,['Drama']
nm5254274,Nelson J. Davis,['Drama']
nm6539693,Nneka Davis,['Drama']
nm0330687,Joseph Gordon-Levitt,"['Biography', 'Crime', 'Drama']"
nm0940362,Shailene Woodley,"['Biography', 'Crime', 'Drama']"
nm0502425,Melissa Leo,"['Biography', 'Crime', 'Drama']"
nm0704270,Zachary Quinto,"['Biography', 'Crime', 'Drama']"
nm0000620,Mickey Rourke,"['Comedy', 'Crime', 'Drama']"
nm1822659,Nat Wolff,"['Comedy', 'Crime', 'Drama']"
nm0731075,Emma Roberts,"['Comedy', 'Crime', 'Drama']"
nm0798971,Sarah Silverman,"['Comedy', 'Crime', 'Drama']"
nm0746125,Brandon Routh,"['Mystery', 'Sci-Fi', 'Thriller']"
nm0176981,Dane Cook,"['Mystery', 'Sci-Fi', 'Thriller']"
nm2362068,Caity Lotz,"['Mystery', 'Sci-Fi', 'Thriller']"
nm1133651,Ben Feldman,"['Mystery', 'Sci-Fi', 'Thriller']"
nm0629697,Rachel Nichols,"['Action', 'Horror', 'Sci-Fi']"
nm0654295,Alfie Allen,"['Action', 'Horror', 'Sci-Fi']"
nm0701512,Missi Pyle,"['Action', 'Horror', 'Sci-Fi']"
nm0001616,Mekhi Phifer,"['Action', 'Horror', 'Sci-Fi']"
nm0319739,Clarence Gilyard Jr.,"['Drama', 'Thriller']"
nm0870794,Sam Trammell,"['Drama', 'Thriller']"
nm0086205,Bre Blair,"['Drama', 'Thriller']"
nm2322866,Natasha Marc,"['Drama', 'Thriller']"
nm2414758,Travis Doane,"['Animation', 'Comedy', 'Family']"
nm6689556,David Fierman,"['Animation', 'Comedy', 'Family']"
nm6818035,Joe Giffels,"['Animation', 'Comedy', 'Family']"
nm8016077,Helen MacQueen,"['Animation', 'Comedy', 'Family']"
nm2439994,Jocelin Donahue,"['Drama', 'Horror', 'Mystery']"
nm0103038,Jesse Bradford,"['Drama', 'Horror', 'Mystery']"
nm0001963,Jesse Borrego,"['Drama', 'Horror', 'Mystery']"
nm0001614,Lori Petty,"['Drama', 'Horror', 'Mystery']"
nm2403277,Alden Ehrenreich,"['Action', 'Adventure', 'Sci-Fi']"
nm0000437,Woody Harrelson,"['Action', 'Adventure', 'Sci-Fi']"
nm3592338,Emilia Clarke,"['Action', 'Adventure', 'Sci-Fi']"
nm2255973,Donald Glover,"['Action', 'Adventure', 'Sci-Fi']"
nm0000705,Robin Wright,"['Documentary', 'News']"
nm0331577,Luke Goss,"['Action', 'Drama', 'War']"
nm0000185,Dolph Lundgren,"['Action', 'Drama', 'War']"
nm1101910,Chuck Liddell,"['Action', 'Drama', 'War']"
nm0000620,Mickey Rourke,"['Action', 'Drama', 'War']"
nm0000643,Tom Skerritt,['Drama']
nm2347043,Claudia Zevallos,['Drama']
nm0004729,Michael Beach,"['Comedy', 'Drama', 'Romance']"
nm0425982,Penny Johnson Jerald,"['Comedy', 'Drama', 'Romance']"
nm0549815,Christopher Rodriguez Marquette,"['Comedy', 'Drama', 'Romance']"
nm0444749,Brandon Keener,"['Comedy', 'Drama', 'Romance']"
nm6546379,Dana Fleming,"['Crime', 'Fantasy', 'Thriller']"
nm5689702,Kathlene Ashcraft,"['Crime', 'Fantasy', 'Thriller']"
nm3009275,Sonny Burnette,"['Crime', 'Fantasy', 'Thriller']"
nm6232383,Jackson Christian,"['Crime', 'Fantasy', 'Thriller']"
nm6325712,Sonya Delormier,"['Crime', 'Fantasy', 'Thriller']"
nm3916316,Travis Fessler,"['Crime', 'Fantasy', 'Thriller']"
